num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status_type_link,status_type_photo,status_type_status,status_type_video
76,0,0,67,5,1,0,0,0,0.0,1.0,0.0,0.0
114,0,0,93,25,0,0,90,0,0.0,1.0,0.0,0.0
77,0,0,68,7,0,0,0,0,0.0,1.0,0.0,0.0
56,4,1,41,38,4,8,8,0,0.0,0.0,0.0,1.0
33,0,0,29,5,0,0,0,0,0.0,1.0,0.0,0.0
23,1,0,19,5,1,2,0,0,0.0,0.0,0.0,1.0
95,146,11,67,73,10,10,0,6,0.0,0.0,0.0,1.0
22,0,0,19,0,0,0,0,0,0.0,0.0,1.0,0.0
34,0,0,30,3,0,0,0,0,0.0,1.0,0.0,0.0
59,0,0,52,5,0,0,0,0,0.0,1.0,0.0,0.0
61,0,0,54,5,3,0,0,0,0.0,1.0,0.0,0.0
49,0,0,42,7,1,0,0,0,0.0,1.0,0.0,0.0
58,0,0,50,5,4,0,0,0,0.0,1.0,0.0,0.0
24,0,0,20,3,3,0,4,0,0.0,1.0,0.0,0.0
54,2,1,39,43,1,4,0,3,0.0,0.0,0.0,1.0
65,0,0,58,3,3,0,0,0,0.0,1.0,0.0,0.0
120,0,0,105,4,20,0,0,0,0.0,1.0,0.0,0.0
39,0,0,35,0,3,0,0,0,0.0,1.0,0.0,0.0
29,0,0,23,9,6,4,4,0,0.0,0.0,0.0,1.0
37,5,0,28,16,7,8,4,0,0.0,0.0,0.0,1.0
36,2,0,30,9,3,0,0,0,0.0,0.0,0.0,1.0
79,0,0,70,5,4,0,0,0,0.0,1.0,0.0,0.0
86,0,0,75,7,4,0,0,0,0.0,1.0,0.0,0.0
30,0,0,26,1,0,0,0,0,0.0,1.0,0.0,0.0
31,0,0,28,1,1,0,0,0,0.0,1.0,0.0,0.0
57,0,0,51,4,1,0,0,0,0.0,1.0,0.0,0.0
73,0,0,64,6,1,2,0,0,0.0,1.0,0.0,0.0
54,0,0,48,2,0,0,0,0,0.0,1.0,0.0,0.0
65,0,1,57,5,1,0,0,0,0.0,1.0,0.0,0.0
93,0,0,83,4,0,0,0,0,0.0,1.0,0.0,0.0
87,0,0,76,12,0,0,0,0,0.0,1.0,0.0,0.0
39,0,0,33,5,3,0,0,0,0.0,1.0,0.0,0.0
75,0,0,65,8,1,2,0,0,0.0,1.0,0.0,0.0
31,0,0,27,2,0,0,0,0,0.0,1.0,0.0,0.0
192,0,0,167,19,12,0,0,0,0.0,1.0,0.0,0.0
32,0,0,25,16,3,2,4,0,0.0,0.0,0.0,1.0
59,0,0,50,7,4,2,0,0,0.0,1.0,0.0,0.0
48,0,0,42,7,1,0,0,0,0.0,1.0,0.0,0.0
72,29,4,53,50,1,11,4,3,0.0,0.0,0.0,1.0
101,0,0,88,10,6,0,0,0,0.0,1.0,0.0,0.0
40,1,0,35,3,1,0,0,0,0.0,1.0,0.0,0.0
45,0,0,40,4,0,0,0,0,0.0,1.0,0.0,0.0
63,0,0,56,3,0,0,0,0,0.0,1.0,0.0,0.0
24,0,0,19,8,1,2,8,0,0.0,0.0,0.0,1.0
24,0,0,21,4,0,0,0,0,0.0,1.0,0.0,0.0
28,0,0,22,12,6,2,0,0,0.0,0.0,0.0,1.0
47,0,0,41,5,7,0,0,0,0.0,1.0,0.0,0.0
68,0,0,59,7,4,0,0,0,0.0,1.0,0.0,0.0
50,0,0,44,4,0,2,0,0,0.0,1.0,0.0,0.0
35,0,0,31,3,0,0,0,0,0.0,1.0,0.0,0.0
79,0,0,70,5,1,0,0,0,0.0,1.0,0.0,0.0
53,4,1,37,46,3,8,0,0,0.0,0.0,0.0,1.0
27,0,0,24,5,1,0,0,0,0.0,1.0,0.0,0.0
52,0,0,45,5,6,0,4,0,0.0,1.0,0.0,0.0
58,0,0,50,5,3,0,0,0,0.0,1.0,0.0,0.0
51,3,1,36,43,0,6,0,0,0.0,0.0,0.0,1.0
29,0,0,25,3,1,0,0,0,0.0,1.0,0.0,0.0
71,1,0,62,5,3,0,0,0,0.0,1.0,0.0,0.0
20,0,0,18,2,0,0,0,0,0.0,1.0,0.0,0.0
45,0,0,39,6,0,0,0,0,0.0,1.0,0.0,0.0
33,2,1,24,22,4,4,4,0,0.0,0.0,0.0,1.0
41,0,0,36,3,0,0,0,0,0.0,1.0,0.0,0.0
32,0,0,29,1,0,0,0,0,0.0,1.0,0.0,0.0
47,0,0,41,5,0,0,0,0,0.0,1.0,0.0,0.0
48,0,0,43,2,3,0,0,0,0.0,1.0,0.0,0.0
115,1,0,100,10,13,2,0,0,0.0,1.0,0.0,0.0
59,7,1,45,38,6,0,0,0,0.0,0.0,0.0,1.0
56,0,0,49,3,0,2,4,0,0.0,1.0,0.0,0.0
76,131,8,56,52,1,10,4,0,0.0,0.0,0.0,1.0
14,0,0,12,0,0,0,0,0,0.0,0.0,0.0,1.0
40,0,0,35,5,4,0,0,0,0.0,1.0,0.0,0.0
68,0,0,59,9,1,0,0,0,0.0,1.0,0.0,0.0
56,0,0,49,8,4,0,0,0,0.0,1.0,0.0,0.0
96,453,14,67,84,3,6,8,0,0.0,0.0,0.0,1.0
26,1,0,22,0,0,6,24,0,0.0,0.0,1.0,0.0
115,111,16,76,124,3,11,4,3,0.0,0.0,0.0,1.0
59,0,0,51,8,3,0,0,0,0.0,1.0,0.0,0.0
94,10,2,60,113,3,6,0,3,0.0,0.0,0.0,1.0
42,0,1,36,2,6,0,0,0,0.0,1.0,0.0,0.0
129,9,5,85,145,1,0,0,3,0.0,0.0,0.0,1.0
38,0,0,32,11,3,0,0,0,0.0,1.0,0.0,0.0
50,0,0,44,7,0,0,0,0,0.0,1.0,0.0,0.0
20,0,0,17,3,0,0,0,0,0.0,0.0,1.0,0.0
10,0,0,9,1,0,0,0,0,0.0,0.0,0.0,1.0
52,4,3,39,30,7,4,0,0,0.0,0.0,0.0,1.0
48,0,3,42,2,1,0,0,0,0.0,0.0,1.0,0.0
28,0,0,24,5,0,0,0,0,0.0,1.0,0.0,0.0
36,0,0,30,10,0,0,0,0,0.0,1.0,0.0,0.0
65,0,0,56,8,1,0,0,0,0.0,1.0,0.0,0.0
32,0,0,28,1,1,0,0,0,0.0,1.0,0.0,0.0
82,0,0,72,8,4,0,0,0,0.0,1.0,0.0,0.0
120,500,13,90,75,4,6,12,0,0.0,0.0,0.0,1.0
55,1,0,49,5,0,0,0,0,0.0,1.0,0.0,0.0
101,0,0,89,5,4,0,0,0,0.0,1.0,0.0,0.0
33,0,1,29,1,0,0,0,0,0.0,1.0,0.0,0.0
28,0,0,24,3,3,2,0,0,0.0,1.0,0.0,0.0
65,0,0,56,11,0,2,0,0,0.0,1.0,0.0,0.0
24,0,0,21,2,0,0,0,0,0.0,1.0,0.0,0.0
16,0,0,15,0,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,7,0,0,2,0,0,0.0,0.0,0.0,1.0
44,0,0,39,2,0,2,0,0,0.0,1.0,0.0,0.0
21,0,0,19,1,0,0,0,0,0.0,1.0,0.0,0.0
25,0,0,22,5,1,0,0,0,0.0,0.0,0.0,1.0
39,0,2,34,2,0,0,0,0,0.0,1.0,0.0,0.0
33,0,0,28,4,0,0,12,0,0.0,1.0,0.0,0.0
18,0,0,15,4,0,0,24,0,0.0,0.0,0.0,1.0
26,0,0,22,4,0,0,24,0,0.0,0.0,0.0,1.0
47,0,0,40,0,12,0,8,0,0.0,0.0,0.0,1.0
11,0,0,10,0,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,7,0,0,0,0,0,0.0,0.0,0.0,1.0
0,0,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0
74,0,0,64,11,0,0,0,0,0.0,1.0,0.0,0.0
21,0,3,19,2,0,0,0,0,0.0,1.0,0.0,0.0
45,0,1,39,4,0,0,16,0,0.0,1.0,0.0,0.0
38,0,0,33,6,0,0,0,0,0.0,1.0,0.0,0.0
32,0,0,27,5,1,0,0,0,0.0,1.0,0.0,0.0
16,0,0,14,0,0,0,16,0,0.0,1.0,0.0,0.0
36,0,5,32,2,0,2,0,0,1.0,0.0,0.0,0.0
50,0,0,44,2,9,0,0,0,1.0,0.0,0.0,0.0
18,0,0,16,1,0,0,0,0,0.0,1.0,0.0,0.0
25,0,0,23,1,0,0,0,0,0.0,1.0,0.0,0.0
50,0,0,43,5,0,0,16,0,0.0,1.0,0.0,0.0
59,0,0,53,3,0,0,0,0,0.0,1.0,0.0,0.0
68,0,0,59,5,0,0,24,0,0.0,1.0,0.0,0.0
36,0,0,31,3,0,0,24,0,0.0,0.0,0.0,1.0
53,0,0,48,0,0,0,8,0,0.0,1.0,0.0,0.0
29,0,0,24,4,1,0,8,0,0.0,0.0,0.0,1.0
0,0,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
56,0,0,50,3,0,0,0,0,0.0,1.0,0.0,0.0
46,0,0,41,0,0,0,16,0,0.0,1.0,0.0,0.0
11,0,0,10,0,0,0,0,0,0.0,1.0,0.0,0.0
9,0,0,7,1,0,0,4,0,0.0,0.0,0.0,1.0
14,0,0,13,1,0,0,0,0,0.0,1.0,0.0,0.0
56,0,0,45,1,0,0,110,0,0.0,1.0,0.0,0.0
35,0,0,30,5,0,0,16,0,0.0,1.0,0.0,0.0
15,0,0,13,0,0,0,16,0,0.0,0.0,0.0,1.0
52,0,0,46,7,0,0,0,0,0.0,1.0,0.0,0.0
80,0,0,71,3,0,0,12,0,0.0,1.0,0.0,0.0
65,0,0,54,7,0,0,51,0,0.0,1.0,0.0,0.0
6,0,0,4,0,4,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,1,0,0,0,0,0.0,1.0,0.0,0.0
8,0,0,7,2,0,0,0,0,0.0,1.0,0.0,0.0
10,0,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0
35,0,1,29,7,0,2,20,0,0.0,1.0,0.0,0.0
60,0,0,53,4,0,0,0,0,0.0,1.0,0.0,0.0
13,0,0,10,0,0,0,27,0,0.0,0.0,1.0,0.0
14,0,0,13,0,0,0,0,0,0.0,1.0,0.0,0.0
15,0,1,13,4,0,0,12,0,0.0,1.0,0.0,0.0
136,0,0,120,10,3,0,0,0,0.0,1.0,0.0,0.0
26,0,0,22,6,0,0,0,0,0.0,1.0,0.0,0.0
139,0,4,118,29,0,0,20,0,0.0,1.0,0.0,0.0
52,0,0,46,3,0,0,12,0,0.0,1.0,0.0,0.0
37,0,0,33,0,0,0,0,0,0.0,1.0,0.0,0.0
14,0,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0
105,0,20,85,38,0,0,39,0,0.0,1.0,0.0,0.0
31,0,0,26,2,0,0,20,0,0.0,1.0,0.0,0.0
101,0,19,86,15,0,0,31,0,0.0,1.0,0.0,0.0
1,0,4,1,0,0,0,0,0,0.0,1.0,0.0,0.0
10,0,0,8,1,0,0,16,0,0.0,1.0,0.0,0.0
16,0,3,15,1,0,0,0,0,0.0,0.0,1.0,0.0
42,0,0,34,1,0,0,75,0,0.0,1.0,0.0,0.0
9,0,0,8,1,0,0,0,0,0.0,0.0,1.0,0.0
6,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0
40,0,0,32,5,0,0,67,0,0.0,1.0,0.0,0.0
20,0,0,17,0,0,0,24,0,0.0,1.0,0.0,0.0
63,0,1,46,1,0,0,200,0,0.0,1.0,0.0,0.0
22,0,0,17,2,0,0,51,0,0.0,1.0,0.0,0.0
11,0,0,9,0,0,0,24,0,0.0,1.0,0.0,0.0
15,0,0,12,0,0,0,39,0,0.0,1.0,0.0,0.0
20,0,0,14,1,0,0,82,0,0.0,1.0,0.0,0.0
28,0,0,24,5,1,0,8,0,0.0,1.0,0.0,0.0
13,0,0,12,0,0,0,0,0,0.0,0.0,0.0,1.0
40,0,0,35,5,0,0,0,0,0.0,1.0,0.0,0.0
26,0,0,23,3,3,0,0,0,0.0,1.0,0.0,0.0
63,2,0,46,40,7,6,4,3,0.0,0.0,0.0,1.0
57,1,0,44,29,4,2,0,3,0.0,0.0,0.0,1.0
33,0,0,29,3,0,2,0,0,0.0,1.0,0.0,0.0
31,1,0,28,4,0,0,0,0,0.0,1.0,0.0,0.0
41,0,0,36,5,0,0,0,0,0.0,1.0,0.0,0.0
49,0,0,42,5,6,0,0,0,0.0,1.0,0.0,0.0
24,0,0,20,5,0,0,0,0,0.0,0.0,0.0,1.0
36,1,0,28,16,6,0,0,0,0.0,0.0,0.0,1.0
27,0,0,24,3,0,0,0,0,0.0,1.0,0.0,0.0
30,1,0,24,11,3,0,0,0,0.0,0.0,0.0,1.0
13,0,0,11,2,0,0,0,0,0.0,0.0,1.0,0.0
23,0,0,20,5,0,0,0,0,0.0,0.0,0.0,1.0
31,0,0,28,4,0,0,0,0,0.0,1.0,0.0,0.0
10,0,0,8,2,0,0,0,0,1.0,0.0,0.0,0.0
20,0,0,17,4,0,0,0,0,0.0,0.0,0.0,1.0
35,0,0,30,6,1,0,0,0,0.0,1.0,0.0,0.0
7,0,0,6,1,1,0,0,0,1.0,0.0,0.0,0.0
32,0,0,28,3,3,2,0,0,0.0,1.0,0.0,0.0
37,0,5,33,0,0,0,4,0,0.0,1.0,0.0,0.0
36,0,0,31,5,3,0,0,0,0.0,1.0,0.0,0.0
11,0,0,10,0,0,0,0,0,0.0,0.0,0.0,1.0
42,0,1,37,4,0,2,0,0,0.0,1.0,0.0,0.0
9,0,1,8,0,0,0,0,0,0.0,0.0,0.0,1.0
9,0,1,8,1,1,0,0,0,0.0,0.0,0.0,1.0
22,0,0,19,3,1,0,0,0,0.0,1.0,0.0,0.0
58,0,0,51,4,4,0,0,0,0.0,1.0,0.0,0.0
31,0,1,27,2,4,0,0,0,0.0,1.0,0.0,0.0
19,0,1,16,2,4,0,0,0,0.0,1.0,0.0,0.0
40,1,0,32,17,1,4,0,0,0.0,0.0,0.0,1.0
13,0,0,11,1,4,0,0,0,0.0,1.0,0.0,0.0
23,0,0,20,2,0,2,0,0,0.0,1.0,0.0,0.0
21,0,0,19,1,1,0,0,0,0.0,0.0,1.0,0.0
26,0,2,23,1,1,0,0,0,0.0,1.0,0.0,0.0
22,0,0,19,2,1,0,0,0,0.0,1.0,0.0,0.0
12,0,0,10,1,1,0,0,0,0.0,1.0,0.0,0.0
46,0,0,41,5,0,0,0,0,0.0,1.0,0.0,0.0
18,0,0,16,2,3,0,0,0,0.0,0.0,0.0,1.0
23,0,0,20,2,3,0,0,0,0.0,1.0,0.0,0.0
11,0,0,9,1,0,0,0,0,0.0,1.0,0.0,0.0
37,0,0,30,16,0,0,0,0,0.0,0.0,0.0,1.0
21,0,0,19,1,0,0,0,0,0.0,1.0,0.0,0.0
22,0,0,19,6,0,2,0,0,0.0,0.0,0.0,1.0
19,0,0,16,5,0,0,0,0,0.0,0.0,0.0,1.0
21,0,0,19,2,1,0,0,0,0.0,1.0,0.0,0.0
19,0,0,17,1,0,0,4,0,0.0,1.0,0.0,0.0
24,1,0,19,10,0,0,0,0,0.0,0.0,0.0,1.0
27,0,0,23,5,1,0,0,0,0.0,1.0,0.0,0.0
94,1,0,81,12,3,6,0,0,0.0,1.0,0.0,0.0
64,4,0,47,46,3,8,4,3,0.0,0.0,0.0,1.0
39,1,0,33,11,3,0,0,0,0.0,0.0,0.0,1.0
33,1,0,26,15,0,0,0,3,0.0,0.0,0.0,1.0
38,0,0,33,2,3,0,0,0,0.0,1.0,0.0,0.0
66,2,0,50,39,7,2,0,0,0.0,0.0,0.0,1.0
69,0,0,61,6,0,0,0,0,0.0,1.0,0.0,0.0
56,0,0,49,5,0,0,0,0,0.0,1.0,0.0,0.0
42,0,0,37,4,1,2,0,0,0.0,1.0,0.0,0.0
48,2,0,39,18,4,0,0,0,0.0,0.0,0.0,1.0
27,0,0,24,2,0,0,0,0,0.0,1.0,0.0,0.0
13,0,0,12,2,0,0,0,0,1.0,0.0,0.0,0.0
39,0,0,34,3,3,0,0,0,0.0,1.0,0.0,0.0
11,0,0,10,1,0,0,0,0,0.0,0.0,0.0,1.0
35,0,0,31,3,0,0,0,0,0.0,1.0,0.0,0.0
11,0,0,10,2,0,0,0,0,0.0,1.0,0.0,0.0
75,0,0,66,3,1,0,0,0,0.0,1.0,0.0,0.0
39,0,0,34,5,1,0,0,0,0.0,1.0,0.0,0.0
42,1,0,29,38,0,6,0,3,0.0,0.0,0.0,1.0
13,0,0,11,1,1,2,0,0,0.0,0.0,1.0,0.0
10,0,0,9,1,0,0,0,0,0.0,0.0,1.0,0.0
27,0,0,23,3,1,0,0,0,0.0,1.0,0.0,0.0
25,0,0,22,3,0,0,0,0,0.0,1.0,0.0,0.0
38,3,0,28,30,0,4,0,0,0.0,0.0,0.0,1.0
18,0,0,15,5,1,0,0,0,0.0,0.0,0.0,1.0
49,0,0,42,5,3,0,0,0,0.0,1.0,0.0,0.0
53,1,0,39,36,3,0,0,3,0.0,0.0,0.0,1.0
63,0,0,56,3,3,0,0,0,0.0,1.0,0.0,0.0
34,0,0,29,4,1,0,0,0,0.0,1.0,0.0,0.0
26,0,0,23,3,0,0,0,0,0.0,1.0,0.0,0.0
45,0,0,40,5,0,0,0,0,0.0,1.0,0.0,0.0
24,0,2,22,1,0,0,0,0,0.0,1.0,0.0,0.0
39,0,0,34,3,0,0,0,0,0.0,1.0,0.0,0.0
38,0,0,33,3,3,0,0,0,0.0,1.0,0.0,0.0
35,0,0,31,3,1,0,0,0,0.0,1.0,0.0,0.0
30,0,0,27,3,1,0,0,0,0.0,1.0,0.0,0.0
36,0,1,32,1,0,0,0,0,0.0,1.0,0.0,0.0
42,0,0,37,3,1,0,0,0,0.0,1.0,0.0,0.0
22,0,0,19,2,0,0,0,0,0.0,1.0,0.0,0.0
24,0,0,19,10,0,2,0,0,0.0,0.0,0.0,1.0
29,0,0,25,2,1,4,0,0,0.0,1.0,0.0,0.0
11,0,0,10,1,0,0,0,0,0.0,0.0,1.0,0.0
13,0,0,12,1,0,0,0,0,0.0,0.0,1.0,0.0
32,0,0,27,8,0,0,0,0,0.0,0.0,0.0,1.0
33,0,0,29,1,0,0,0,0,0.0,0.0,1.0,0.0
24,1,0,21,3,0,0,0,0,0.0,1.0,0.0,0.0
30,0,0,26,4,0,0,0,0,0.0,1.0,0.0,0.0
20,0,0,18,2,0,0,0,0,0.0,1.0,0.0,0.0
38,0,0,33,3,0,0,0,0,0.0,1.0,0.0,0.0
68,0,5,61,2,0,0,0,0,0.0,1.0,0.0,0.0
71,4,10,63,4,4,2,0,0,0.0,1.0,0.0,0.0
11,0,0,10,0,0,0,0,0,0.0,1.0,0.0,0.0
16,0,0,14,0,0,0,0,0,0.0,0.0,1.0,0.0
17,0,0,15,0,1,0,0,0,0.0,1.0,0.0,0.0
11,0,0,10,0,0,0,0,0,0.0,0.0,1.0,0.0
39,0,0,34,3,0,0,0,0,0.0,1.0,0.0,0.0
15,0,0,14,1,0,0,0,0,0.0,1.0,0.0,0.0
22,0,0,19,2,0,0,0,0,0.0,1.0,0.0,0.0
19,0,0,17,0,0,0,0,0,0.0,1.0,0.0,0.0
26,0,0,23,0,3,0,0,0,0.0,1.0,0.0,0.0
19,0,0,17,0,0,0,0,0,0.0,0.0,1.0,0.0
64,0,0,57,4,3,0,0,0,0.0,1.0,0.0,0.0
66,0,0,57,2,0,13,0,0,0.0,1.0,0.0,0.0
47,1,0,37,23,0,2,4,0,0.0,0.0,0.0,1.0
27,0,0,24,1,0,0,0,0,0.0,1.0,0.0,0.0
197,1,0,173,15,7,0,4,0,0.0,1.0,0.0,0.0
83,3,0,66,39,6,2,0,0,0.0,0.0,0.0,1.0
32,0,0,28,4,0,0,0,0,0.0,0.0,1.0,0.0
47,0,0,42,4,0,0,0,0,0.0,1.0,0.0,0.0
37,0,0,32,7,0,0,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
22,0,0,19,1,0,0,0,0,0.0,1.0,0.0,0.0
73,0,0,65,2,1,0,0,0,0.0,1.0,0.0,0.0
29,1,0,24,8,0,4,4,0,0.0,0.0,0.0,1.0
71,0,0,63,2,0,0,0,0,0.0,1.0,0.0,0.0
10,0,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0
86,0,0,77,2,0,0,0,0,0.0,1.0,0.0,0.0
39,0,0,35,4,0,0,0,0,0.0,1.0,0.0,0.0
75,4,0,58,40,0,6,0,3,0.0,0.0,0.0,1.0
17,0,0,15,0,0,0,0,0,0.0,0.0,1.0,0.0
30,0,0,27,0,0,0,0,0,0.0,1.0,0.0,0.0
78,0,0,66,0,30,0,0,0,0.0,1.0,0.0,0.0
38,0,0,34,0,0,0,0,0,0.0,1.0,0.0,0.0
80,0,0,72,1,0,0,0,0,0.0,1.0,0.0,0.0
12,0,0,11,0,0,0,0,0,0.0,0.0,1.0,0.0
196,1,0,170,13,22,2,0,0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
74,0,0,66,2,0,0,0,0,0.0,1.0,0.0,0.0
79,0,0,70,5,0,0,0,0,0.0,1.0,0.0,0.0
15,0,2,14,0,0,0,0,0,0.0,1.0,0.0,0.0
6,0,0,5,0,0,0,0,0,1.0,0.0,0.0,0.0
13,0,0,11,0,0,0,0,0,0.0,0.0,1.0,0.0
24,0,3,22,0,0,0,0,0,0.0,0.0,1.0,0.0
25,1,0,22,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
49,1,1,40,17,4,2,0,0,0.0,0.0,0.0,1.0
327,0,110,290,11,9,0,16,0,0.0,1.0,0.0,0.0
10,0,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0
15,0,0,13,1,0,0,0,0,0.0,1.0,0.0,0.0
20,0,0,18,0,0,0,0,0,0.0,1.0,0.0,0.0
50,0,0,44,3,0,0,0,0,0.0,1.0,0.0,0.0
28,0,0,24,0,3,0,0,0,0.0,1.0,0.0,0.0
24,0,0,21,1,0,0,0,0,0.0,1.0,0.0,0.0
19,0,0,17,2,0,0,0,0,0.0,1.0,0.0,0.0
4,0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0
16,0,0,14,0,0,0,0,0,0.0,1.0,0.0,0.0
13,0,0,12,2,0,0,0,0,0.0,1.0,0.0,0.0
18,1,0,16,0,0,0,0,0,0.0,0.0,1.0,0.0
13,0,0,12,1,0,0,0,0,0.0,1.0,0.0,0.0
30,1,0,27,0,1,0,0,0,0.0,1.0,0.0,0.0
30,0,0,26,1,1,0,0,0,0.0,1.0,0.0,0.0
26,1,0,23,2,4,0,0,0,0.0,1.0,0.0,0.0
23,0,0,20,1,0,0,0,0,0.0,1.0,0.0,0.0
30,0,0,27,0,0,0,0,0,0.0,1.0,0.0,0.0
56,1,0,50,0,0,0,0,0,0.0,1.0,0.0,0.0
10,0,0,9,0,0,0,0,0,1.0,0.0,0.0,0.0
76,3,0,56,55,1,10,4,3,0.0,0.0,0.0,1.0
14,0,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0
37,0,0,32,2,0,2,0,0,0.0,1.0,0.0,0.0
35,0,0,32,0,0,0,0,0,0.0,1.0,0.0,0.0
17,0,0,15,1,0,0,0,0,0.0,1.0,0.0,0.0
28,0,0,24,2,0,0,0,0,0.0,1.0,0.0,0.0
113,0,0,101,5,3,0,0,3,0.0,1.0,0.0,0.0
50,1,0,44,5,1,0,0,0,0.0,0.0,0.0,1.0
92,0,0,82,3,0,0,0,0,0.0,1.0,0.0,0.0
20,0,0,18,0,0,0,0,0,0.0,0.0,0.0,1.0
27,0,0,24,4,0,0,0,0,0.0,0.0,0.0,1.0
67,0,0,59,4,4,0,0,0,0.0,1.0,0.0,0.0
14,0,0,13,0,0,0,0,0,0.0,1.0,0.0,0.0
41,0,0,36,0,4,2,0,0,0.0,1.0,0.0,0.0
16,0,0,14,0,1,0,0,0,0.0,0.0,0.0,1.0
28,0,0,25,0,0,0,0,0,0.0,1.0,0.0,0.0
16,0,0,14,0,0,0,0,0,0.0,0.0,0.0,1.0
14,0,0,13,0,0,0,0,0,0.0,1.0,0.0,0.0
7,0,0,7,0,0,0,0,0,0.0,0.0,1.0,0.0
46,0,0,41,2,0,0,0,0,0.0,1.0,0.0,0.0
85,0,0,75,3,0,0,0,0,0.0,1.0,0.0,0.0
21,0,0,19,0,0,0,0,0,0.0,1.0,0.0,0.0
29,0,0,26,1,1,0,0,0,0.0,1.0,0.0,0.0
28,0,0,25,0,1,0,0,0,0.0,1.0,0.0,0.0
57,0,0,50,0,4,2,0,0,0.0,1.0,0.0,0.0
18,0,0,15,5,0,0,0,0,0.0,0.0,0.0,1.0
87,0,0,77,4,1,0,0,0,0.0,1.0,0.0,0.0
56,0,0,50,3,0,0,0,0,0.0,1.0,0.0,0.0
45,0,0,40,1,0,0,0,0,0.0,1.0,0.0,0.0
22,0,0,20,1,0,0,0,0,0.0,1.0,0.0,0.0
34,1,0,29,5,1,0,0,0,0.0,0.0,0.0,1.0
61,0,0,54,1,0,0,0,0,0.0,1.0,0.0,0.0
38,0,0,34,2,0,0,0,0,0.0,1.0,0.0,0.0
40,0,0,36,2,1,0,0,0,0.0,1.0,0.0,0.0
35,0,0,31,1,1,0,0,0,0.0,1.0,0.0,0.0
90,0,0,80,3,0,0,0,0,0.0,1.0,0.0,0.0
38,0,0,34,1,0,0,0,0,0.0,1.0,0.0,0.0
30,0,0,26,0,1,0,0,0,0.0,1.0,0.0,0.0
165,0,0,146,5,12,0,0,0,0.0,1.0,0.0,0.0
78,0,0,70,1,4,0,0,0,0.0,1.0,0.0,0.0
22,0,0,20,1,1,0,0,0,0.0,0.0,0.0,1.0
46,0,0,41,1,0,0,0,0,0.0,1.0,0.0,0.0
19,0,0,17,1,0,0,0,0,0.0,0.0,0.0,1.0
69,0,0,62,1,0,0,0,0,0.0,1.0,0.0,0.0
23,0,0,20,0,3,0,0,0,0.0,0.0,0.0,1.0
27,0,0,23,3,0,0,0,0,0.0,0.0,0.0,1.0
26,0,0,23,4,0,2,0,0,0.0,0.0,0.0,1.0
15,1,0,13,0,0,0,0,0,0.0,1.0,0.0,0.0
12,0,0,11,0,0,0,0,0,0.0,1.0,0.0,0.0
13,0,0,11,0,1,0,0,0,0.0,1.0,0.0,0.0
14,0,0,12,1,0,0,0,0,0.0,1.0,0.0,0.0
17,0,0,15,0,1,0,0,0,0.0,1.0,0.0,0.0
8,0,0,7,0,0,0,0,0,0.0,0.0,0.0,1.0
35,0,0,32,1,1,0,0,0,0.0,1.0,0.0,0.0
17,0,0,15,0,0,0,0,0,0.0,0.0,0.0,1.0
30,0,0,26,1,3,0,0,0,0.0,1.0,0.0,0.0
52,0,0,46,0,0,0,0,0,0.0,1.0,0.0,0.0
42,0,0,38,0,3,0,0,0,0.0,1.0,0.0,0.0
75,0,0,67,4,1,0,0,0,0.0,1.0,0.0,0.0
36,2,0,32,4,0,0,0,0,0.0,0.0,0.0,1.0
12,0,0,10,1,0,0,0,0,0.0,0.0,1.0,0.0
29,1,0,25,3,1,2,0,0,0.0,0.0,0.0,1.0
11,0,0,10,0,0,0,0,0,0.0,1.0,0.0,0.0
22,1,0,20,0,0,0,0,0,0.0,0.0,0.0,1.0
131,0,0,118,4,0,0,0,0,0.0,1.0,0.0,0.0
49,1,0,43,1,4,0,0,0,0.0,1.0,0.0,0.0
18,0,0,16,1,0,0,0,0,0.0,1.0,0.0,0.0
13,0,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0
35,2,0,31,2,1,0,0,0,0.0,0.0,0.0,1.0
42,0,0,38,1,3,0,0,0,0.0,1.0,0.0,0.0
